-2.3432e-07,0.00647233
-2.343e-07,0.00797616
-2.3428e-07,0.00964983
-2.3426e-07,0.0112031
-2.3424e-07,0.0125
-2.3422e-07,0.0135437
-2.342e-07,0.0142509
-2.3418e-07,0.0143836
-2.3416e-07,0.0137506
-2.3414e-07,0.0124722
-2.3412e-07,0.0108819
-2.341e-07,0.0092731
-2.3408e-07,0.00770751
-2.3406e-07,0.00619133
-2.3404e-07,0.00485116
-2.3402e-07,0.00385993
-2.34e-07,0.00321455
-2.3398e-07,0.00264019
-2.3396e-07,0.00186203
-2.3394e-07,0.000873888
-2.3392e-07,-0.00010499
-2.339e-07,-0.000978878
-2.3388e-07,-0.00192379
-2.3386e-07,-0.00320529
-2.3384e-07,-0.00482646
-2.3382e-07,-0.0065063
-2.338e-07,-0.00794219
-2.3378e-07,-0.00909091
-2.3376e-07,-0.0100914
-2.3374e-07,-0.011061
-2.3372e-07,-0.0119503
-2.337e-07,-0.0126853
-2.3368e-07,-0.0132535
-2.3366e-07,-0.0137043
-2.3364e-07,-0.0140532
-2.3362e-07,-0.0142416
-2.336e-07,-0.0142694
-2.3358e-07,-0.0142354
-2.3356e-07,-0.0142416
-2.3354e-07,-0.0142756
-2.3352e-07,-0.0142138
-2.335e-07,-0.0139668
-2.3348e-07,-0.01359
-2.3346e-07,-0.0132195
-2.3344e-07,-0.012923
-2.3342e-07,-0.012605
-2.334e-07,-0.0121202
-2.3338e-07,-0.0114007
-2.3336e-07,-0.0105083
-2.3334e-07,-0.0095541
-2.3332e-07,-0.0085814
-2.333e-07,-0.00749444
-2.3328e-07,-0.00614501
-2.3326e-07,-0.00446517
-2.3324e-07,-0.00253829
-2.3322e-07,-0.000574358
-2.332e-07,0.00120121
-2.3318e-07,0.00267416
-2.3316e-07,0.00385993
-2.3314e-07,0.00483572
-2.3312e-07,0.0056108
-2.331e-07,0.00612339
-2.3308e-07,0.00632102
-2.3306e-07,0.00627779
-2.3304e-07,0.00620677
-2.3302e-07,0.00635808
-2.33e-07,0.00685215
-2.3298e-07,0.00759326
-2.3296e-07,0.00838377
-2.3294e-07,0.00904459
-2.3292e-07,0.00953249
-2.329e-07,0.00989995
-2.3288e-07,0.0101871
-2.3286e-07,0.0103817
-2.3284e-07,0.010428
-2.3282e-07,0.0102427
-2.328e-07,0.00978878
-2.3278e-07,0.00905385
-2.3276e-07,0.0080441
-2.3274e-07,0.00679348
-2.3272e-07,0.00536685
-2.327e-07,0.00383523
-2.3268e-07,0.0022295
-2.3266e-07,0.000506423
-2.3264e-07,-0.00139266
-2.3262e-07,-0.00338748
-2.326e-07,-0.00524642
-2.3258e-07,-0.00669466
-2.3256e-07,-0.00763031
-2.3254e-07,-0.00822628
-2.3252e-07,-0.00875741
-2.325e-07,-0.00938118
-2.3248e-07,-0.0100389
-2.3246e-07,-0.0106349
-2.3244e-07,-0.0112185
-2.3242e-07,-0.0119534
-2.324e-07,-0.0128983
-2.3238e-07,-0.0138927
-2.3236e-07,-0.0146523
-2.3234e-07,-0.0150074
-2.3232e-07,-0.0150074
-2.323e-07,-0.0147943
-2.3228e-07,-0.0144269
-2.3226e-07,-0.0138278
-2.3224e-07,-0.0129107
-2.3222e-07,-0.0117126
-2.322e-07,-0.0103909
-2.3218e-07,-0.00913723
-2.3216e-07,-0.00805027
-2.3214e-07,-0.00711154
-2.3212e-07,-0.00622221
-2.321e-07,-0.00528656
-2.3208e-07,-0.00431386
-2.3206e-07,-0.00343071
-2.3204e-07,-0.00276989
-2.3202e-07,-0.00232831
-2.32e-07,-0.00188673
-2.3198e-07,-0.00117342
-2.3196e-07,-8.33745e-05
-2.3194e-07,0.00122283
-2.3192e-07,0.0025105
-2.319e-07,0.00371789
-2.3188e-07,0.00499012
-2.3186e-07,0.00646924
-2.3184e-07,0.00809659
-2.3182e-07,0.00965291
-2.318e-07,0.01099
-2.3178e-07,0.0121819
-2.3176e-07,0.013414
-2.3174e-07,0.0147202
-2.3172e-07,0.0159369
-2.317e-07,0.0168386
-2.3168e-07,0.0173141
-2.3166e-07,0.0173975
-2.3164e-07,0.0171196
-2.3162e-07,0.0165174
-2.316e-07,0.0156404
-2.3158e-07,0.0146245
-2.3156e-07,0.0136271
-2.3154e-07,0.0126945
-2.3152e-07,0.0117435
-2.315e-07,0.0106256
-2.3148e-07,0.0092731
-2.3146e-07,0.00774148
-2.3144e-07,0.00614501
-2.3142e-07,0.00456707
-2.314e-07,0.00300457
-2.3138e-07,0.00141737
-2.3136e-07,-0.000216156
-2.3134e-07,-0.00183733
-2.3132e-07,-0.00331645
-2.313e-07,-0.0045084
-2.3128e-07,-0.00532053
-2.3126e-07,-0.00578681
-2.3124e-07,-0.00606164
-2.3122e-07,-0.00636734
-2.312e-07,-0.00687376
-2.3118e-07,-0.00759326
-2.3116e-07,-0.00838686
-2.3114e-07,-0.00905077
-2.3112e-07,-0.00953557
-2.311e-07,-0.0100049
-2.3108e-07,-0.010709
-2.3106e-07,-0.0117064
-2.3104e-07,-0.0127625
-2.3102e-07,-0.0134974
-2.31e-07,-0.0137259
-2.3098e-07,-0.0135561
-2.3096e-07,-0.0132442
-2.3094e-07,-0.0129416
-2.3092e-07,-0.012605
-2.309e-07,-0.0121171
-2.3088e-07,-0.0114069
-2.3086e-07,-0.0104496
-2.3084e-07,-0.00922369
-2.3082e-07,-0.00772604
-2.308e-07,-0.00608016
-2.3078e-07,-0.00450531
-2.3076e-07,-0.00314662
-2.3074e-07,-0.00192379
-2.3072e-07,-0.000636117
-2.307e-07,0.000864625
-2.3068e-07,0.00251359
-2.3066e-07,0.00417181
-2.3064e-07,0.00575593
-2.3062e-07,0.00728446
-2.306e-07,0.00872962
-2.3058e-07,0.00992465
-2.3056e-07,0.0106874
-2.3054e-07,0.0109993
-2.3052e-07,0.0110734
-2.305e-07,0.0112247
-2.3048e-07,0.0116354
-2.3046e-07,0.0122591
-2.3044e-07,0.012923
-2.3042e-07,0.0134943
-2.304e-07,0.0139174
-2.3038e-07,0.0141798
-2.3036e-07,0.0142292
-2.3034e-07,0.0139637
-2.3032e-07,0.0133523
-2.303e-07,0.0124784
-2.3028e-07,0.0114748
-2.3026e-07,0.0103971
-2.3024e-07,0.00918046
-2.3022e-07,0.00772913
-2.302e-07,0.00611104
-2.3018e-07,0.00452075
-2.3016e-07,0.00311882
-2.3014e-07,0.00188056
-2.3012e-07,0.000648468
-2.301e-07,-0.000657732
-2.3008e-07,-0.00192688
-2.3006e-07,-0.00300766
-2.3004e-07,-0.00392478
-2.3002e-07,-0.00485734
-2.3e-07,-0.00599988
-2.2998e-07,-0.00735857
-2.2996e-07,-0.0087605
-2.2994e-07,-0.0100513
-2.2992e-07,-0.0111907
-2.299e-07,-0.0122066
-2.2988e-07,-0.0131176
-2.2986e-07,-0.013905
-2.2984e-07,-0.0145535
-2.2982e-07,-0.0150723
-2.298e-07,-0.0154706
-2.2978e-07,-0.0157393
-2.2976e-07,-0.0158813
-2.2974e-07,-0.0159122
-2.2972e-07,-0.0157856
-2.297e-07,-0.0153965
-2.2968e-07,-0.0146307
-2.2966e-07,-0.0135005
-2.2964e-07,-0.0121974
-2.2962e-07,-0.0109282
-2.296e-07,-0.00972703
-2.2958e-07,-0.00844862
-2.2956e-07,-0.00697258
-2.2954e-07,-0.00534523
-2.2952e-07,-0.00378582
-2.295e-07,-0.00243639
-2.2948e-07,-0.00124444
-2.2946e-07,-5.24951e-05
-2.2944e-07,0.00121665
-2.2942e-07,0.00251667
-2.294e-07,0.00378891
-2.2938e-07,0.00504261
-2.2936e-07,0.00633029
-2.2934e-07,0.00762722
-2.2932e-07,0.00882535
-2.293e-07,0.00983819
-2.2928e-07,0.0107275
-2.2926e-07,0.011623
-2.2924e-07,0.0125865
-2.2922e-07,0.0135437
-2.292e-07,0.0143466
-2.2918e-07,0.014887
-2.2916e-07,0.0151464
-2.2914e-07,0.0151587
-2.2912e-07,0.014992
-2.291e-07,0.0147202
-2.2908e-07,0.0143806
-2.2906e-07,0.0139513
-2.2904e-07,0.0133523
-2.2902e-07,0.0125463
-2.29e-07,0.0116138
-2.2898e-07,0.0106503
-2.2896e-07,0.009656
-2.2894e-07,0.00847023
-2.2892e-07,0.00692008
-2.289e-07,0.00504261
-2.2888e-07,0.00308794
-2.2886e-07,0.00130929
-2.2884e-07,-0.000253211
-2.2882e-07,-0.00175395
-2.288e-07,-0.00332572
-2.2878e-07,-0.00493762
-2.2876e-07,-0.00641984
-2.2874e-07,-0.00768898
-2.2872e-07,-0.00882535
-2.287e-07,-0.0100019
-2.2868e-07,-0.0113235
-2.2866e-07,-0.0127131
-2.2864e-07,-0.0140285
-2.2862e-07,-0.0151309
-2.286e-07,-0.0159554
-2.2858e-07,-0.0164773
-2.2856e-07,-0.0167058
-2.2854e-07,-0.0166996
-2.2852e-07,-0.0165854
-2.285e-07,-0.0165112
-2.2848e-07,-0.0165576
-2.2846e-07,-0.0166687
-2.2844e-07,-0.016712
-2.2842e-07,-0.016573
-2.284e-07,-0.0162827
-2.2838e-07,-0.0159431
-2.2836e-07,-0.0155879
-2.2834e-07,-0.0150568
-2.2832e-07,-0.0140903
-2.283e-07,-0.0125093
-2.2828e-07,-0.0103909
-2.2826e-07,-0.00802866
-2.2824e-07,-0.00575284
-2.2822e-07,-0.0037395
-2.282e-07,-0.00200716
-2.2818e-07,-0.000512599
-2.2816e-07,0.000731843
-2.2814e-07,0.00170146
-2.2812e-07,0.00245183
-2.281e-07,0.00319602
-2.2808e-07,0.00422122
-2.2806e-07,0.00572196
-2.2804e-07,0.00765193
-2.2802e-07,0.00971467
-2.28e-07,0.0115705
-2.2798e-07,0.0130033
-2.2796e-07,0.01401
-2.2794e-07,0.0146801
-2.2792e-07,0.0150445
-2.279e-07,0.0150043
-2.2788e-07,0.0145133
-2.2786e-07,0.013729
-2.2784e-07,0.0130002
-2.2782e-07,0.0126266
-2.278e-07,0.0126081
-2.2778e-07,0.0126667
-2.2776e-07,0.0125432
-2.2774e-07,0.0122128
-2.2772e-07,0.0118114
-2.277e-07,0.011376
-2.2768e-07,0.0106843
-2.2766e-07,0.00942441
-2.2764e-07,0.00752841
-2.2762e-07,0.0052773
-2.276e-07,0.003125
-2.2758e-07,0.00136178
-2.2756e-07,-2.77915e-05
-2.2754e-07,-0.00125988
-2.2752e-07,-0.00251667
-2.275e-07,-0.00382288
-2.2748e-07,-0.00508276
-2.2746e-07,-0.00619442
-2.2744e-07,-0.0071455
-2.2742e-07,-0.00800086
-2.274e-07,-0.00886858
-2.2738e-07,-0.00985054
-2.2736e-07,-0.0110054
-2.2734e-07,-0.0123024
-2.2732e-07,-0.0135746
-2.273e-07,-0.0145411
-2.2728e-07,-0.014992
-2.2726e-07,-0.0149209
-2.2724e-07,-0.0145597
-2.2722e-07,-0.0141922
-2.272e-07,-0.0139174
-2.2718e-07,-0.0136055
-2.2716e-07,-0.0131052
-2.2714e-07,-0.0124382
-2.2712e-07,-0.0117929
-2.271e-07,-0.0113575
-2.2708e-07,-0.011132
-2.2706e-07,-0.0109591
-2.2704e-07,-0.0106843
-2.2702e-07,-0.0102118
-2.27e-07,-0.0094769
-2.2698e-07,-0.00841156
-2.2696e-07,-0.00700346
-2.2694e-07,-0.00537611
-2.2692e-07,-0.00377964
-2.269e-07,-0.00239316
-2.2688e-07,-0.00122283
-2.2686e-07,-9.88142e-05
-2.2684e-07,0.00113328
-2.2682e-07,0.00253829
-2.268e-07,0.00407917
-2.2678e-07,0.00569417
-2.2676e-07,0.00732152
-2.2674e-07,0.00891798
-2.2672e-07,0.0104434
-2.267e-07,0.0118546
-2.2668e-07,0.0130558
-2.2666e-07,0.0139143
-2.2664e-07,0.014291
-2.2662e-07,0.0142015
-2.266e-07,0.0138587
-2.2658e-07,0.0135345
-2.2656e-07,0.0133152
-2.2654e-07,0.013062
-2.2652e-07,0.0125803
-2.265e-07,0.0118948
-2.2648e-07,0.0112525
-2.2646e-07,0.0108541
-2.2644e-07,0.0106133
-2.2642e-07,0.0102149
-2.264e-07,0.00944911
-2.2638e-07,0.00836833
-2.2636e-07,0.00716094
-2.2634e-07,0.00592577
-2.2632e-07,0.00458251
-2.263e-07,0.00306015
-2.2628e-07,0.00142663
-2.2626e-07,-0.000197628
-2.2624e-07,-0.00176322
-2.2622e-07,-0.00334424
-2.262e-07,-0.00496541
-2.2618e-07,-0.00654335
-2.2616e-07,-0.00795455
-2.2614e-07,-0.00920208
-2.2612e-07,-0.0104156
-2.261e-07,-0.0117064
-2.2608e-07,-0.012991
-2.2606e-07,-0.0140501
-2.2604e-07,-0.0147357
-2.2602e-07,-0.0150414
-2.26e-07,-0.0151062
-2.2598e-07,-0.0150599
-2.2596e-07,-0.0149209
-2.2594e-07,-0.0146338
-2.2592e-07,-0.0141706
-2.259e-07,-0.0135653
-2.2588e-07,-0.0129045
-2.2586e-07,-0.0122468
-2.2584e-07,-0.0116168
